"p_rgh","p","T","p_rghGrad:0","p_rghGrad:1","p_rghGrad:2","U:0","U:1","U:2","TGrad:0","TGrad:1","TGrad:2","pGrad:0","pGrad:1","pGrad:2","Points:0","Points:1","Points:2"
0.01591527089476585,-0.1069054156541824,273.1000061035156,6.351538468152285e-05,-0.000196406283066608,5.437246432618468e-17,-6.355675356087433e-22,1.965476455066893e-21,1.401298464324817e-45,-2.123836395639955e-07,2.932282541223685e-07,9.330292614906366e-13,-0.004188834223896265,-9.802830696105957,-4.395943765758985e-16,0.0467689223587513,0.01253169495612383,0
0.01591464132070541,-0.1366221159696579,273.1000061035156,7.124861440388486e-05,-0.0001784766500350088,5.131255449550607e-17,-7.129574409835661e-22,1.786053992789788e-21,-4.203895392974451e-45,-1.530798670046352e-07,1.857269325000743e-07,8.805192902930359e-13,-0.005106084048748016,-9.803431510925293,-4.105012829969958e-16,0.04584917426109314,0.01556369755417109,0
0.01591405458748341,-0.1656855791807175,273.1000061035156,7.712389924563468e-05,-0.0001610057661309838,-6.048715215902162e-17,-7.717548162118669e-22,1.611222120379442e-21,4.203895392974451e-44,-1.118323496029916e-07,1.157505309379303e-07,-1.038049203885838e-12,-0.005936608649790287,-9.804147720336914,7.105129943157397e-16,0.04473309218883514,0.01852905377745628,0
0.01591351069509983,-0.1939713507890701,273.1000061035156,8.129988418659195e-05,-0.0001441983768017963,-5.130712488196527e-17,-8.13547278575283e-22,1.443029604270024e-21,8.407790785948902e-44,-7.842125882007167e-08,6.985104050727386e-08,-8.805192360829273e-13,-0.006665934808552265,-9.804966926574707,7.851414674082903e-16,0.04342545568943024,0.02141506597399712,0
0.01591300778090954,-0.2213583439588547,273.1000061035156,8.397376223001629e-05,-0.0001282056473428383,1.148501369953864e-16,-8.403080658094723e-22,1.282989138889836e-21,3.923635700109488e-44,-5.256345048110234e-08,4.21818135976082e-08,1.971078465376475e-12,-0.007281312718987465,-9.805875778198242,-1.584735963874699e-15,0.0419318675994873,0.02420937456190586,0
0.01591254211962223,-0.2477292567491531,273.1000061035156,8.534325752407312e-05,-0.0001131012468249537,1.026109807461497e-16,-8.540156158211802e-22,1.131838037817109e-21,-7.006492321624085e-45,-3.538250581414104e-08,2.634599560735751e-08,1.761038472165855e-12,-0.007771973963826895,-9.806858062744141,-1.588240880331319e-15,0.04025872051715851,0.02690001577138901,0
0.01591211184859276,-0.2729711830615997,273.1000061035156,8.557194814784452e-05,-9.887901978800073e-05,5.130171512075917e-17,-8.563067203254317e-22,9.895149087407552e-22,-4.203895392974451e-44,-2.463769988025888e-08,1.702447605111956e-08,8.805192360829273e-13,-0.00812933873385191,-9.807897567749023,-9.438054026869201e-16,0.03841317817568779,0.02947546727955341,0
0.01591171510517597,-0.2969760298728943,273.1000061035156,8.475963841192424e-05,-8.54759564390406e-05,1.148400255395786e-16,-8.481800141193641e-22,8.553891678075765e-22,-7.146622168056567e-44,-1.777123870283503e-08,1.109205438609706e-08,1.971078465376475e-12,-0.008347181603312492,-9.808975219726562,-2.112197567931818e-15,0.03640314191579819,0.03192469850182533,0
0.01591135002672672,-0.3196409940719604,273.1000061035156,8.293402061099187e-05,-7.282287697307765e-05,-1.148364918240018e-16,-8.29912671370636e-22,7.287687883661898e-22,-2.802596928649634e-45,-1.303583996303814e-08,6.952223685630088e-09,-1.971078465376475e-12,-0.008421767503023148,-9.810072898864746,2.393307686093023e-15,0.03423722460865974,0.03423722460865974,0
0.01591822318732738,0.01591822318732738,273.1000061035156,2.779388523777016e-05,-0.0002829609147738665,0,-2.77652330962989e-22,2.831568887636509e-21,0,-1.625549884920474e-06,2.016875896515558e-06,0,2.779388523777016e-05,-9.80198860168457,0,0.04603749886155128,0,0
